-24.81520445,-65.39995107,267.5
-24.81745022,-65.39545948
-24.81295871,-65.39545955
-24.81969604,-65.39096793
-24.82194182,-65.38647635
-24.81745028,-65.38647639
-24.81295867,-65.38647636
-24.79948392,-65.38647634
-24.81969608,-65.38198482
-24.81520443,-65.38198475
-24.81071288,-65.38198478
-24.83092497,-65.37749319
-24.82643340,-65.37749320
-24.82194184,-65.37749321
-24.81745024,-65.37749319
-24.81295863,-65.37749316
-24.80846707,-65.37749317
-24.79948395,-65.37749321
-24.79499237,-65.37749320
-24.83766231,-65.37300160
-24.83317076,-65.37300162
-24.82867914,-65.37300158
-24.82418759,-65.37300161
-24.81520446,-65.37300163
-24.81071288,-65.37300163
-24.80622128,-65.37300160
-24.80172971,-65.37300161
-24.79723814,-65.37300161
-24.79274653,-65.37300158
-24.78825498,-65.37300161
-24.79948397,-65.36851008
-24.79499233,-65.36851001
-24.79050078,-65.36851004
-24.78600920,-65.36851004
-24.79723820,-65.36401851
-24.79274660,-65.36401849
-24.79499240,-65.35952693
-24.78600925,-65.35952694
